x,y
1583.27,0.813354
1583.33,0.816382
1583.39,0.818905
1583.45,0.821933
1583.51,0.823952
1583.57,0.826475
1583.63,0.829503
1583.69,0.831521
1583.75,0.833035
1583.81,0.834549
1583.87,0.836567
1583.93,0.838081
1583.99,0.8401
1584.05,0.840604
1584.12,0.842118
1584.18,0.842623
1584.24,0.843632
1584.3,0.845146
1584.36,0.84666
1584.42,0.847669
1584.48,0.849183
1584.54,0.851202
1584.6,0.852211
1584.66,0.854229
1584.72,0.855743
1584.78,0.858266
1584.84,0.860285
1584.9,0.861799
1584.96,0.865331
1585.02,0.866845
1585.08,0.869368
1585.14,0.872396
1585.2,0.87391
1585.27,0.875928
1585.33,0.877442
1585.39,0.879965
1585.45,0.881984
1585.51,0.882993
1585.57,0.884002
1585.63,0.885516
1585.69,0.886526
1585.75,0.887535
1585.81,0.889553
1585.87,0.890058
1585.93,0.892076
1585.99,0.89359
1586.05,0.8946
1586.11,0.895609
1586.17,0.896618
1586.23,0.897123
1586.29,0.898132
1586.36,0.899141
1586.42,0.900151
1586.48,0.901664
1586.54,0.902169
1586.6,0.904692
1586.66,0.906711
1586.72,0.906711
1586.78,0.908729
1586.84,0.910243
1586.9,0.911757
1586.96,0.913776
1587.02,0.915289
1587.08,0.917308
1587.14,0.919326
1587.2,0.921345
1587.26,0.923363
1587.32,0.925382
1587.38,0.927905
1587.45,0.928914
1587.51,0.930428
1587.57,0.931942
1587.63,0.931942
1587.69,0.933456
1587.75,0.934465
1587.81,0.93497
1587.87,0.935475
1587.93,0.935979
1587.99,0.936484
1588.05,0.936988
1588.11,0.935979
1588.17,0.936484
1588.23,0.936988
1588.29,0.937493
1588.35,0.937998
1588.41,0.938502
1588.47,0.939007
1588.54,0.939007
1588.6,0.939007
1588.66,0.939512
1588.72,0.940016
1588.78,0.940521
1588.84,0.940521
1588.9,0.940521
1588.96,0.941026
1589.02,0.941026
1589.08,0.941026
1589.14,0.940016
1589.2,0.939512
1589.26,0.939007
1589.32,0.938502
1589.38,0.936988
1589.44,0.936484
1589.5,0.935979
1589.56,0.935475
1589.63,0.935475
1589.69,0.934465
1589.75,0.934465
1589.81,0.933961
1589.87,0.933961
1589.93,0.933961
1589.99,0.933456
1590.05,0.931438
1590.11,0.930933
1590.17,0.931438
1590.23,0.931942
1590.29,0.931942
1590.35,0.931942
1590.41,0.931942
1590.47,0.932447
1590.53,0.930933
1590.59,0.929924
1590.65,0.928914
1590.72,0.928914
1590.78,0.929419
1590.84,0.928914
1590.9,0.92841
1590.96,0.926896
1591.02,0.926896
1591.08,0.926896
1591.14,0.926896
1591.2,0.926896
1591.26,0.926391
1591.32,0.927401
1591.38,0.927905
1591.44,0.927905
1591.5,0.929419
1591.56,0.929924
1591.62,0.930933
1591.68,0.931438
1591.74,0.931438
1591.81,0.930933
1591.87,0.930933
1591.93,0.931438
1591.99,0.931942
1592.05,0.932447
1592.11,0.933456
1592.17,0.932447
1592.23,0.932447
1592.29,0.932447
1592.35,0.932447
1592.41,0.932951
1592.47,0.932951
1592.53,0.932951
1592.59,0.932447
1592.65,0.931942
1592.71,0.932951
1592.77,0.934465
1592.83,0.93497
1592.9,0.935475
1592.96,0.935979
1593.02,0.935475
1593.08,0.936484
1593.14,0.936988
1593.2,0.937493
1593.26,0.936988
1593.32,0.935475
1593.38,0.934465
1593.44,0.932951
1593.5,0.931942
1593.56,0.930933
1593.62,0.930428
1593.68,0.930933
1593.74,0.930428
1593.8,0.929419
1593.86,0.929419
1593.92,0.92841
1593.99,0.927905
1594.05,0.926896
1594.11,0.926896
1594.17,0.925887
1594.23,0.925887
1594.29,0.926391
1594.35,0.926391
1594.41,0.926896
1594.47,0.927401
1594.53,0.928914
1594.59,0.928914
1594.65,0.928914
1594.71,0.92841
1594.77,0.927905
1594.83,0.927401
1594.89,0.926896
1594.95,0.927401
1595.01,0.927905
1595.08,0.92841
1595.14,0.928914
1595.2,0.929419
1595.26,0.928914
1595.32,0.927905
1595.38,0.927401
1595.44,0.926896
1595.5,0.926896
1595.56,0.926896
1595.62,0.926391
1595.68,0.925887
1595.74,0.925887
1595.8,0.926391
1595.86,0.925887
1595.92,0.925382
1595.98,0.924877
1596.04,0.923363
1596.1,0.922859
1596.17,0.922354
1596.23,0.922354
1596.29,0.923868
1596.35,0.923868
1596.41,0.923868
1596.47,0.923868
1596.53,0.923868
1596.59,0.923868
1596.65,0.923868
1596.71,0.923868
1596.77,0.923363
1596.83,0.923868
1596.89,0.923868
1596.95,0.924373
1597.01,0.925887
1597.07,0.925887
1597.13,0.925887
1597.19,0.925382
1597.26,0.925382
1597.32,0.926896
1597.38,0.92841
1597.44,0.928914
1597.5,0.930428
1597.56,0.930933
1597.62,0.931942
1597.68,0.933456
1597.74,0.93497
1597.8,0.935979
1597.86,0.937998
1597.92,0.939007
1597.98,0.939007
1598.04,0.939007
1598.1,0.938502
1598.16,0.937998
1598.22,0.938502
1598.28,0.938502
1598.35,0.937998
1598.41,0.937493
1598.47,0.936484
1598.53,0.935475
1598.59,0.93497
1598.65,0.934465
1598.71,0.933456
1598.77,0.931942
1598.83,0.929924
1598.89,0.927905
1598.95,0.927401
1599.01,0.925887
1599.07,0.924373
1599.13,0.92185
